País,Número departamento,Departamento,Provincia,Número municipio,Municipio,Circunscripción,Localidad,Recinto,Número Mesa,Código Mesa,Elección,Inscritos,CC,FPV,MTS,UCS,MAS - IPSP,21F,PDC,MNR,PAN-BOL,Votos Válidos,Blancos,Nulos,Estado acta
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Kinder Ismael Montes,50010,100320514940003610,Diputados Uninominales,223,49,0,1,1,27,63,0,1,6,148,43,9,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Kinder Ismael Montes,50012,100320514940003612,Presidente y Vicepresidente,231,124,0,3,2,37,11,21,3,2,203,1,9,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Kinder Ismael Montes,50012,100320514940003612,Diputados Uninominales,231,60,0,1,2,25,67,0,2,5,162,48,3,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Kinder Ismael Montes,50013,100320514940003613,Presidente y Vicepresidente,217,125,0,0,0,27,8,16,1,0,177,3,13,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Kinder Ismael Montes,50013,100320514940003613,Diputados Uninominales,217,65,0,3,1,18,60,0,3,2,152,35,6,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,U.E. Dr. Gonzalo Calderon Rios,50044,100320514942504701,Presidente y Vicepresidente,238,69,1,1,1,56,22,36,1,0,187,3,23,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,U.E. Dr. Gonzalo Calderon Rios,50044,100320514942504701,Diputados Uninominales,238,48,0,0,4,34,39,0,3,1,129,74,10,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,U.E. Dr. Gonzalo Calderon Rios,50045,100320514942504702,Presidente y Vicepresidente,235,60,0,3,0,50,25,49,2,1,190,3,17,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,U.E. Dr. Gonzalo Calderon Rios,50045,100320514942504702,Diputados Uninominales,235,40,0,3,5,26,45,0,3,5,127,76,7,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,U.E. Dr. Gonzalo Calderon Rios,50046,100320514942504703,Presidente y Vicepresidente,239,62,2,3,2,51,23,49,2,2,196,8,11,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,U.E. Dr. Gonzalo Calderon Rios,50046,100320514942504703,Diputados Uninominales,239,39,0,3,3,34,40,0,3,3,125,86,4,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,U.E. Dr. Gonzalo Calderon Rios,50047,100320514942504704,Presidente y Vicepresidente,237,72,2,2,4,59,21,35,2,3,200,4,18,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,U.E. Dr. Gonzalo Calderon Rios,50047,100320514942504704,Diputados Uninominales,237,44,0,1,4,38,40,0,6,9,142,74,6,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,U.E. Dr. Gonzalo Calderon Rios,50048,100320514942504705,Presidente y Vicepresidente,62,16,1,0,0,14,1,13,4,2,51,2,3,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,U.E. Dr. Gonzalo Calderon Rios,50048,100320514942504705,Diputados Uninominales,62,9,0,0,1,13,4,0,4,2,33,22,1,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Esc. Jose Maria Linares,50072,100320514942503701,Presidente y Vicepresidente,237,143,0,1,1,27,12,18,1,4,207,3,7,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Esc. Jose Maria Linares,50072,100320514942503701,Diputados Uninominales,237,76,0,3,0,19,74,0,3,4,179,34,4,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Esc. Jose Maria Linares,50073,100320514942503702,Presidente y Vicepresidente,236,121,0,1,0,28,17,31,0,2,200,0,12,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Esc. Jose Maria Linares,50073,100320514942503702,Diputados Uninominales,236,54,0,2,2,19,87,0,0,5,169,32,11,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Esc. Jose Maria Linares,50074,100320514942503703,Presidente y Vicepresidente,233,136,0,2,0,30,8,19,2,8,205,0,9,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Esc. Jose Maria Linares,50074,100320514942503703,Diputados Uninominales,233,60,0,1,5,25,78,0,1,5,175,36,3,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Esc. Jose Maria Linares,50075,100320514942503704,Presidente y Vicepresidente,215,136,0,2,0,22,8,17,1,4,190,4,9,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Esc. Jose Maria Linares,50075,100320514942503704,Diputados Uninominales,215,80,0,2,1,14,60,0,3,6,166,35,2,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Esc. Jose Maria Linares,50076,100320514942503705,Presidente y Vicepresidente,223,157,0,1,0,25,7,7,1,3,201,4,4,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Esc. Jose Maria Linares,50076,100320514942503705,Diputados Uninominales,223,70,0,1,1,18,78,0,5,5,178,27,4,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Esc. Jose Maria Linares,50077,100320514942503706,Presidente y Vicepresidente,222,146,0,0,0,23,12,10,0,7,198,2,3,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Esc. Jose Maria Linares,50077,100320514942503706,Diputados Uninominales,222,75,0,2,1,19,68,0,3,9,177,22,4,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Esc. Jose Maria Linares,50078,100320514942503707,Presidente y Vicepresidente,219,138,1,1,0,22,8,12,1,3,186,2,12,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Esc. Jose Maria Linares,50078,100320514942503707,Diputados Uninominales,219,72,0,0,2,18,67,0,2,5,166,24,10,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Esc. Jose Maria Linares,50079,100320514942503708,Presidente y Vicepresidente,221,143,0,0,0,31,7,0,0,1,186,2,11,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Esc. Jose Maria Linares,50079,100320514942503708,Diputados Uninominales,221,66,0,2,0,28,73,0,0,3,172,23,4,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Esc. Jose Maria Linares,50080,100320514942503709,Presidente y Vicepresidente,222,146,2,1,0,32,3,10,1,0,195,3,10,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Esc. Jose Maria Linares,50080,100320514942503709,Diputados Uninominales,222,71,0,1,2,24,71,0,2,2,173,29,6,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Esc. Jose Maria Linares,50081,100320514942503710,Presidente y Vicepresidente,226,150,0,2,1,21,9,10,0,1,194,4,10,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Esc. Jose Maria Linares,50081,100320514942503710,Diputados Uninominales,226,78,0,1,4,17,71,0,6,5,182,21,5,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Unid. Educ. Oscar Alfaro,50083,100320514940003001,Presidente y Vicepresidente,235,167,0,0,1,25,3,11,1,0,208,0,5,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Unid. Educ. Oscar Alfaro,50083,100320514940003001,Diputados Uninominales,235,87,0,1,2,23,76,0,4,1,194,14,5,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Unid. Educ. Oscar Alfaro,50084,100320514940003002,Presidente y Vicepresidente,226,164,0,1,0,20,6,13,0,3,207,1,3,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Unid. Educ. Oscar Alfaro,50084,100320514940003002,Diputados Uninominales,226,85,0,2,1,21,75,0,5,1,190,18,3,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Unid. Educ. Oscar Alfaro,50085,100320514940003003,Presidente y Vicepresidente,222,154,1,0,0,27,3,11,0,0,196,1,6,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Unid. Educ. Oscar Alfaro,50085,100320514940003003,Diputados Uninominales,222,71,0,0,4,21,80,0,3,1,180,19,4,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Unid. Educ. Oscar Alfaro,50086,100320514940003004,Presidente y Vicepresidente,221,161,0,0,0,16,9,7,1,3,197,2,7,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Unid. Educ. Oscar Alfaro,50086,100320514940003004,Diputados Uninominales,221,87,0,0,1,16,73,0,3,4,184,16,6,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Unid. Educ. Oscar Alfaro,50087,100320514940003005,Presidente y Vicepresidente,225,148,0,0,0,39,3,7,1,3,201,1,4,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Unid. Educ. Oscar Alfaro,50087,100320514940003005,Diputados Uninominales,225,69,0,0,1,30,78,0,4,6,188,14,4,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Unid. Educ. Oscar Alfaro,50088,100320514940003006,Presidente y Vicepresidente,99,70,0,0,0,4,4,6,0,1,85,1,0,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Unid. Educ. Oscar Alfaro,50088,100320514940003006,Diputados Uninominales,99,34,0,0,1,5,35,0,1,1,77,8,1,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,U.E. 1º de Mayo San Idelfonso,50089,100320514942505201,Presidente y Vicepresidente,24,2,0,0,0,7,3,7,0,0,19,0,1,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,U.E. 1º de Mayo San Idelfonso,50089,100320514942505201,Diputados Uninominales,24,2,0,0,0,6,3,0,0,2,13,6,1,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Esc. Benicio Montero Mallo,50090,100320514940001501,Presidente y Vicepresidente,221,139,2,1,0,24,5,11,1,2,185,2,11,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Esc. Benicio Montero Mallo,50090,100320514940001501,Diputados Uninominales,221,79,0,3,1,20,66,0,1,1,171,20,7,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Esc. Benicio Montero Mallo,50092,100320514940001503,Presidente y Vicepresidente,220,140,0,1,2,26,10,13,2,3,197,2,4,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Esc. Benicio Montero Mallo,50092,100320514940001503,Diputados Uninominales,220,67,0,2,3,22,72,0,1,5,172,27,4,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Esc. Benicio Montero Mallo,50093,100320514940001504,Presidente y Vicepresidente,216,137,0,2,0,31,6,10,1,1,188,1,10,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Esc. Benicio Montero Mallo,50093,100320514940001504,Diputados Uninominales,216,83,0,1,1,23,49,0,2,3,162,31,6,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Esc. Benicio Montero Mallo,50094,100320514940001505,Presidente y Vicepresidente,218,141,0,0,0,30,12,12,0,3,198,3,7,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Esc. Benicio Montero Mallo,50094,100320514940001505,Diputados Uninominales,218,72,0,4,2,23,74,0,1,3,179,26,3,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Esc. Benicio Montero Mallo,50095,100320514940001506,Presidente y Vicepresidente,221,148,1,1,2,24,6,9,1,1,193,2,7,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Esc. Benicio Montero Mallo,50095,100320514940001506,Diputados Uninominales,221,71,0,1,3,15,76,0,2,4,172,20,10,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Esc. Benicio Montero Mallo,50096,100320514940001507,Presidente y Vicepresidente,217,137,3,0,0,20,14,10,3,1,188,1,8,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Esc. Benicio Montero Mallo,50096,100320514940001507,Diputados Uninominales,217,59,0,2,0,14,80,0,3,7,182,26,6,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Esc. Benicio Montero Mallo,50097,100320514940001508,Presidente y Vicepresidente,219,140,0,4,1,33,9,10,3,3,203,1,6,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Esc. Benicio Montero Mallo,50097,100320514940001508,Diputados Uninominales,219,75,0,3,3,21,62,0,1,4,169,37,4,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Esc. Benicio Montero Mallo,50098,100320514940001509,Presidente y Vicepresidente,233,148,0,2,0,29,7,12,0,1,199,3,2,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Esc. Benicio Montero Mallo,50098,100320514940001509,Diputados Uninominales,233,69,0,4,1,22,77,0,4,1,178,24,2,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Esc. Benicio Montero Mallo,50099,100320514940001510,Presidente y Vicepresidente,82,59,0,0,0,7,1,2,1,2,72,1,3,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Esc. Benicio Montero Mallo,50099,100320514940001510,Diputados Uninominales,82,32,0,1,0,6,24,0,2,1,66,8,2,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Esc. Jaime Mendoza,50100,100320514940002001,Presidente y Vicepresidente,221,88,0,4,1,49,22,20,1,1,186,5,6,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Esc. Jaime Mendoza,50100,100320514940002001,Diputados Uninominales,221,37,0,2,2,30,62,0,1,3,137,58,2,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Esc. Jaime Mendoza,50101,100320514940002002,Presidente y Vicepresidente,225,81,1,4,1,60,10,35,0,2,194,3,12,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Esc. Jaime Mendoza,50101,100320514940002002,Diputados Uninominales,225,55,0,4,2,32,34,0,0,18,145,60,4,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Esc. Jaime Mendoza,50102,100320514940002003,Presidente y Vicepresidente,230,108,1,2,1,34,19,24,3,1,193,8,8,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Esc. Jaime Mendoza,50102,100320514940002003,Diputados Uninominales,230,61,0,3,3,23,63,0,2,9,164,41,4,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Esc. Jaime Mendoza,50103,100320514940002004,Presidente y Vicepresidente,229,107,1,1,0,29,23,24,3,2,190,7,9,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Esc. Jaime Mendoza,50103,100320514940002004,Diputados Uninominales,229,43,0,1,0,21,73,0,3,9,150,50,6,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Esc. Jaime Mendoza,50105,100320514940002006,Presidente y Vicepresidente,228,114,1,2,0,27,14,25,5,2,190,3,13,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Esc. Jaime Mendoza,50105,100320514940002006,Diputados Uninominales,228,49,0,2,2,17,59,0,10,11,150,50,6,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Esc. Jaime Mendoza,50107,100320514940002008,Presidente y Vicepresidente,86,40,0,1,1,20,6,3,0,2,73,1,2,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Esc. Jaime Mendoza,50107,100320514940002008,Diputados Uninominales,86,20,0,3,1,14,19,0,1,2,60,16,0,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Esc. L. Subieta Sagarnaga,50127,100320514940002501,Presidente y Vicepresidente,220,102,2,3,1,37,16,23,1,1,186,5,8,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Esc. L. Subieta Sagarnaga,50127,100320514940002501,Diputados Uninominales,220,49,0,4,2,22,54,0,0,2,133,59,7,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Esc. L. Subieta Sagarnaga,50128,100320514940002502,Presidente y Vicepresidente,233,112,1,5,2,46,14,20,0,0,210,4,13,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Esc. L. Subieta Sagarnaga,50128,100320514940002502,Diputados Uninominales,233,69,0,1,4,26,55,0,0,5,160,52,5,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Esc. L. Subieta Sagarnaga,50129,100320514940002503,Presidente y Vicepresidente,223,106,0,2,1,40,8,32,4,0,193,3,6,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Esc. L. Subieta Sagarnaga,50129,100320514940002503,Diputados Uninominales,223,52,0,0,2,30,53,0,6,15,158,41,3,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Esc. L. Subieta Sagarnaga,50132,100320514940002506,Presidente y Vicepresidente,229,94,0,3,1,41,18,30,3,1,191,4,14,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Esc. L. Subieta Sagarnaga,50132,100320514940002506,Diputados Uninominales,229,35,0,3,5,25,55,0,7,11,141,59,9,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Esc. L. Subieta Sagarnaga,50133,100320514940002507,Presidente y Vicepresidente,222,86,0,3,1,44,18,28,0,2,182,4,16,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Esc. L. Subieta Sagarnaga,50133,100320514940002507,Diputados Uninominales,222,44,0,5,1,30,46,0,2,10,138,54,10,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Esc. L. Subieta Sagarnaga,50134,100320514940002508,Presidente y Vicepresidente,226,104,2,1,1,38,15,15,1,10,187,4,11,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Esc. L. Subieta Sagarnaga,50134,100320514940002508,Diputados Uninominales,226,52,0,2,3,27,50,0,5,11,150,43,9,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Esc. L. Subieta Sagarnaga,50135,100320514940002509,Presidente y Vicepresidente,227,105,1,6,0,35,13,17,1,2,180,2,18,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Esc. L. Subieta Sagarnaga,50135,100320514940002509,Diputados Uninominales,227,56,0,5,0,24,59,0,3,2,149,39,12,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Esc. L. Subieta Sagarnaga,50136,100320514940002510,Presidente y Vicepresidente,221,113,0,0,0,24,20,18,0,2,177,5,18,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Esc. L. Subieta Sagarnaga,50136,100320514940002510,Diputados Uninominales,221,58,0,1,1,20,67,0,0,3,150,36,14,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Esc. L. Subieta Sagarnaga,50137,100320514940002511,Presidente y Vicepresidente,82,38,0,0,0,15,7,6,0,2,68,0,5,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Esc. L. Subieta Sagarnaga,50137,100320514940002511,Diputados Uninominales,82,26,0,0,0,11,13,0,0,3,53,16,4,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Kinder Concepcion,50138,100320514940001601,Presidente y Vicepresidente,222,130,1,2,1,32,5,10,1,2,184,4,8,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Kinder Concepcion,50138,100320514940001601,Diputados Uninominales,222,52,0,5,4,21,72,0,5,6,165,24,7,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Kinder Concepcion,50139,100320514940001602,Presidente y Vicepresidente,223,120,1,4,2,36,13,17,2,1,196,1,4,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Kinder Concepcion,50139,100320514940001602,Diputados Uninominales,223,48,0,3,1,21,83,0,8,2,166,29,6,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Kinder Concepcion,50140,100320514940001603,Presidente y Vicepresidente,216,114,3,1,1,42,7,19,0,2,189,5,8,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Kinder Concepcion,50140,100320514940001603,Diputados Uninominales,216,43,0,1,0,21,67,0,3,13,148,49,5,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Kinder Concepcion,50142,100320514940001605,Presidente y Vicepresidente,216,104,0,0,1,34,14,12,2,3,170,4,9,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Kinder Concepcion,50142,100320514940001605,Diputados Uninominales,216,49,0,1,4,25,71,0,3,2,155,24,4,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Kinder Concepcion,50143,100320514940001606,Presidente y Vicepresidente,231,110,2,0,3,38,13,32,0,4,0,3,12,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Kinder Concepcion,50143,100320514940001606,Diputados Uninominales,231,69,0,6,4,25,46,0,5,10,0,49,3,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Kinder Concepcion,50144,100320514940001607,Presidente y Vicepresidente,235,128,0,1,1,32,10,22,1,3,198,2,12,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Kinder Concepcion,50144,100320514940001607,Diputados Uninominales,235,62,0,3,0,23,61,0,0,7,156,50,6,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Kinder Concepcion,50145,100320514940001608,Presidente y Vicepresidente,58,26,0,0,0,13,3,5,0,0,47,3,4,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Kinder Concepcion,50145,100320514940001608,Diputados Uninominales,58,14,0,0,0,7,15,0,0,0,36,14,4,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Esc. Jose A.Zampa,50181,100320514940001801,Presidente y Vicepresidente,224,109,1,3,1,25,11,16,1,2,169,0,8,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Esc. Jose A.Zampa,50181,100320514940001801,Diputados Uninominales,224,56,0,1,2,22,59,0,4,1,145,26,6,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Esc. Jose A.Zampa,50182,100320514940001802,Presidente y Vicepresidente,226,128,0,0,2,25,3,24,0,3,185,0,5,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Esc. Jose A.Zampa,50182,100320514940001802,Diputados Uninominales,226,63,0,0,3,19,62,0,5,3,155,33,2,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Esc. Jose A.Zampa,50183,100320514940001803,Presidente y Vicepresidente,222,106,0,0,0,37,7,21,1,0,172,1,7,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,Esc. Jose A.Zampa,50183,100320514940001803,Diputados Uninominales,222,54,0,0,0,27,59,0,4,1,145,30,5,Computada
